year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price
0.788732,13,1628,0,5,2,0.020058,1,0,0,2,0,5,5950
0.788732,15,1039,3,3,2,0.01586,1,0,1,2,8,8,5950
0.788732,15,504,1,3,2,0.0209,1,0,1,2,8,8,5950
0.788732,7,3575,3,6,2,0.014043,1,0,0,1,9,8,5975
0.788732,16,4038,1,5,2,0.012085,1,0,0,2,0,9,5990
0.788732,16,4033,1,5,2,0.012085,1,0,0,2,0,9,5990
0.788732,0,3913,1,5,2,0.012504,1,0,1,2,8,5,5995
0.788732,6,3719,3,5,2,0.0155,1,0,0,2,0,1,5995
0.788732,36,3027,1,3,3,0.015263,1,0,1,1,4,0,5995
0.788732,37,2959,3,5,2,0.015244,1,0,0,2,8,10,5995
0.788732,28,2805,1,3,2,0.016226,1,0,0,2,0,8,5995
0.788732,36,2344,1,5,2,0.0187,1,0,1,2,0,1,5995
0.788732,7,1096,1,3,2,0.015366,1,0,2,1,7,10,5995
0.788732,8,159,0,5,2,0.013728,1,0,2,2,8,9,5995
0.788732,31,10,3,6,2,0.0204,1,0,2,1,7,0,5995
0.788732,36,3432,1,6,2,0.027,1,0,2,1,0,3,5995
0.788732,34,2912,1,3,2,0.013933,1,0,0,2,0,0,5995
0.788732,25,2296,1,6,2,0.00868,1,0,2,1,8,9,5995
0.788732,19,2292,3,5,2,0.0151,1,0,0,2,0,2,5995
0.788732,3,437,1,3,2,0.0095,1,0,0,2,8,9,5995
0.788732,36,310,1,5,2,0.024181,1,0,2,1,0,0,5995
0.788732,13,1602,1,5,2,0.015027,1,0,1,0,0,5,5998
0.788732,24,680,1,5,2,0.015771,1,0,0,2,0,0,5998
0.788732,0,3913,1,5,2,0.0158,1,0,1,2,8,5,5999
0.788732,21,3282,0,5,2,0.018,1,0,0,2,0,10,5999
0.788732,7,3744,2,6,2,0.016545,1,0,2,1,0,2,6000
0.788732,0,3239,1,5,2,0.019,1,0,0,1,8,9,6000
0.788732,36,3168,2,3,2,0.01475,1,0,1,2,0,10,6000
0.788732,25,2797,3,3,2,0.0149,1,0,0,1,9,8,6000
0.788732,17,2649,3,6,2,0.020295,4,0,2,1,8,10,6000
0.788732,13,1762,2,6,0,0.0229,1,0,0,1,7,1,6000
0.788732,4,200,2,5,2,0.01242,1,0,2,2,8,5,6000
0.788732,38,4093,3,4,2,0.0104,1,0,1,1,11,10,6000
0.788732,29,2299,1,6,2,0.01184,1,0,1,3,8,0,6000
0.788732,15,1255,3,3,2,0.01864,1,0,0,2,0,2,6000
0.788732,36,2691,0,3,2,0.011409,1,0,0,2,8,1,6100
0.788732,36,4043,3,6,2,0.0287,1,0,2,1,9,10,6200
0.788732,15,3011,1,5,2,0.016776,1,0,0,1,0,8,6200
0.788732,17,2640,1,5,2,0.016,1,0,0,1,8,9,6250
0.788732,4,200,0,5,2,0.014,1,0,2,0,8,9,6250
0.788732,13,2055,1,3,2,0.005331,1,0,1,0,8,4,6250
0.788732,15,1516,1,3,2,0.024046,4,0,0,2,0,8,6298
0.788732,21,2441,3,5,2,0.018,1,0,2,2,8,1,6300
0.788732,29,2208,1,5,2,0.01561,1,0,1,0,8,10,6341
0.788732,7,2387,3,5,2,0.006699,1,0,1,0,8,9,6400
0.788732,28,587,3,6,2,0.023341,1,0,1,1,0,9,6400
0.788732,28,266,3,5,2,0.0122,1,0,1,0,2,10,6400
0.788732,38,3338,3,4,2,0.008695,1,0,1,2,8,5,6450
0.788732,3,432,1,3,2,0.006924,1,0,1,0,8,0,6488
0.788732,8,169,1,5,2,0.010527,1,0,0,1,8,4,6490
0.788732,5,2624,1,5,2,0.010468,1,0,1,2,8,4,6495
0.788732,36,630,0,5,2,0.02071,1,0,1,0,8,3,6495
0.788732,7,3591,1,6,2,0.0201,1,0,0,1,9,3,6495
0.788732,36,2347,1,5,2,0.0197,1,0,0,1,0,1,6495
0.788732,13,1666,4,6,2,0.0167,1,0,0,1,0,2,6495
0.788732,15,528,3,3,2,0.011072,1,0,1,2,8,10,6495
0.788732,0,3274,1,3,2,0.01505,1,0,1,0,3,1,6499
0.788732,24,3129,3,4,2,0.017206,1,0,0,1,11,0,6499
0.788732,7,3744,1,5,2,0.0191,1,0,0,1,0,1,6500
0.788732,7,3528,3,6,2,0.015567,1,0,0,1,9,10,6500
0.788732,0,3239,1,5,2,0.0095,4,0,1,1,8,1,6500
0.788732,0,2723,3,5,2,0.017321,1,0,0,1,0,0,6500
0.788732,5,2519,3,5,2,0.0111,1,0,1,1,8,8,6500
0.788732,36,2344,3,3,2,0.0152,1,0,0,1,0,0,6500
0.788732,36,2344,1,5,3,0.0172,1,0,0,1,0,5,6500
0.788732,13,1714,2,6,2,0.01635,1,0,0,1,9,8,6500
0.788732,13,1714,3,6,2,0.014601,1,0,0,1,7,10,6500
0.788732,6,1357,0,6,2,0.003502,1,0,1,1,8,5,6500
0.788732,24,680,4,6,2,0.013807,1,0,1,1,0,9,6500
0.788732,7,3567,3,6,2,0.0177,1,0,0,1,7,10,6500
0.788732,7,3550,3,5,2,0.0152,1,0,2,1,9,10,6500
0.788732,19,2292,1,5,2,0.017,1,0,1,2,0,4,6500
0.788732,13,1893,1,6,2,0.0217,1,0,1,1,9,5,6500
0.788732,10,1321,1,6,2,0.0193,1,0,0,2,7,9,6500
0.788732,36,635,1,5,2,0.0162,1,0,1,1,8,9,6500
0.788732,7,3846,2,6,2,0.024197,1,0,0,1,0,0,6549
0.788732,13,1714,1,6,2,0.0186,1,0,2,1,7,10,6700
0.788732,36,3457,3,5,2,0.018,4,0,0,1,5,9,6700
0.788732,23,2739,3,3,2,0.01325,1,1,0,0,2,1,6700
0.788732,15,1038,3,3,2,0.008987,1,1,1,2,8,5,6750
0.788732,36,630,1,5,2,0.0097,1,0,0,1,8,10,6775
0.788732,13,1760,3,6,2,0.01245,1,0,0,1,7,2,6795
0.788732,22,2853,1,6,2,0.014491,1,0,2,1,0,5,6800
0.788732,34,2073,0,3,2,0.0121,1,0,0,2,0,1,6800
0.788732,19,1116,1,6,2,0.0135,1,0,0,1,0,10,6800
0.788732,13,1869,3,6,2,0.025,1,0,0,1,7,1,6895
0.788732,6,1358,1,6,2,0.010319,1,0,1,1,8,0,6895
0.788732,34,2554,1,3,2,0.012051,1,0,0,0,8,1,6900
0.788732,37,2313,1,3,2,0.0104,1,0,1,0,4,0,6900
0.788732,4,4377,3,5,2,0.0105,1,0,2,2,2,9,6900
0.788732,22,3946,1,6,2,0.0113,1,0,2,1,8,4,6900
0.788732,7,3550,3,6,2,0.014,1,0,0,1,9,4,6900
0.788732,15,2896,0,5,2,0.017,1,0,0,1,5,9,6900
0.788732,21,2308,1,5,2,0.0154,1,0,0,2,8,1,6900
0.788732,19,2292,1,5,2,0.0053,1,0,0,2,0,9,6900
0.788732,13,1893,1,6,2,0.0121,1,0,0,1,7,2,6900
0.788732,15,2893,1,5,2,0.0112,1,0,1,2,10,2,6929
0.788732,17,2189,0,5,2,0.0173,1,0,1,2,8,10,6950
0.788732,13,2144,0,5,2,0.003,1,0,1,2,8,9,6950
0.788732,28,4313,1,5,2,0.0142,1,0,2,1,0,10,6975
0.788732,7,3828,1,6,2,0.01,1,0,2,1,0,9,6975
0.788732,6,1359,3,6,2,0.006999,1,0,1,1,8,1,6975
0.788732,36,2350,1,5,2,0.019929,1,0,0,1,0,9,6990
0.788732,36,2350,1,5,2,0.019929,1,0,0,1,0,9,6990
0.788732,0,3913,1,5,2,0.01252,1,0,1,2,8,5,6995
0.788732,28,2978,1,5,2,0.017815,1,0,0,1,0,1,6995
0.788732,21,1585,1,5,2,0.010595,1,0,1,2,8,0,6995
0.788732,7,3960,1,5,2,0.0106,1,0,0,1,0,9,6995
0.788732,34,2910,1,3,2,0.015894,1,0,0,1,11,9,6995
0.788732,13,1753,3,6,2,0.026014,1,0,2,1,9,1,6995
0.788732,13,1727,1,6,2,0.0151,1,0,2,1,7,1,6995
0.788732,13,1433,3,6,2,0.0108,1,0,2,1,10,10,6995
0.788732,13,1433,3,6,2,0.0108,1,0,2,1,10,10,6995
0.788732,0,4023,1,3,2,0.024441,1,0,1,0,8,0,6999
0.788732,6,1272,1,5,2,0.012611,1,0,2,2,8,10,6999
0.788732,22,2681,3,6,2,0.018669,1,0,2,1,9,0,6999
0.788732,22,2681,3,6,2,0.018669,1,0,2,1,9,0,6999
0.788732,36,910,0,5,2,0.012041,1,0,1,2,8,10,6999
0.788732,28,592,2,6,2,0.013721,1,0,0,1,0,5,6999
0.788732,4,201,1,5,2,0.0124,1,0,2,2,8,5,6999
0.788732,34,4215,1,3,2,0.0,1,1,0,0,8,1,7000
0.788732,15,3013,3,5,2,0.016805,1,0,0,1,0,9,7000
0.788732,23,2850,1,3,2,0.013472,1,1,2,0,2,9,7000
0.788732,7,2400,1,6,2,0.0139,1,0,1,1,8,1,7000
0.788732,29,2297,1,5,2,0.011834,1,0,1,1,8,5,7000
0.788732,6,1595,2,6,2,0.0094,1,0,0,1,9,10,7000
0.788732,24,730,3,6,2,0.01774,1,0,0,1,11,5,7000
0.788732,4,362,1,6,2,0.014688,1,0,2,1,8,9,7000
0.788732,38,3338,1,3,2,0.01538,1,0,1,2,8,1,7250
0.788732,34,2401,3,3,2,0.014,1,1,0,0,8,9,7250
0.788732,15,1048,0,3,2,0.013917,1,0,1,2,8,9,7300
0.788732,25,2797,1,5,2,0.007355,1,0,0,1,0,10,7395
0.788732,4,355,3,5,2,0.0118,1,0,0,1,11,5,7395
0.788732,13,1714,3,5,2,0.013574,1,0,2,1,9,0,7400
0.788732,13,1662,1,5,2,0.0084,1,0,0,1,0,8,7450
0.788732,36,904,1,3,2,0.007967,1,0,1,1,8,9,7450
0.788732,36,3181,3,3,2,0.014175,1,0,0,2,0,2,7460
0.788732,15,3008,1,5,2,0.016131,1,0,0,2,0,5,7495
0.788732,13,2824,1,5,2,0.013269,1,0,2,1,2,11,7495
0.788732,24,728,3,5,2,0.011348,1,0,2,1,8,0,7499
0.788732,36,3168,1,3,2,0.0165,1,0,1,1,0,8,7500
0.788732,32,2601,3,5,2,0.0187,1,0,0,1,0,0,7500
0.788732,21,2442,3,5,2,0.00994,1,0,0,1,8,9,7500
0.788732,13,1417,0,6,2,0.0165,1,0,2,1,10,10,7500
0.788732,13,1417,0,6,2,0.0134,1,0,2,2,11,10,7500
0.788732,24,1399,1,5,0,0.0095,4,0,2,1,8,9,7500
0.788732,19,1114,1,6,2,0.019674,1,0,0,0,0,9,7500
0.788732,19,1114,1,6,2,1e-06,1,0,0,2,0,4,7500
0.788732,31,88,2,6,0,0.02445,1,0,0,1,7,9,7500
0.788732,14,3494,3,6,2,0.012,5,1,0,1,7,5,7500
0.788732,13,1710,3,6,2,0.0165,1,0,2,1,9,10,7500
0.788732,36,638,0,5,2,0.0152,1,0,1,1,8,0,7500
0.788732,21,1580,1,5,2,0.0094,1,0,1,1,8,0,7600
0.788732,4,406,3,1,2,0.01689,1,0,2,1,8,0,7700
0.788732,36,4043,1,6,2,0.0197,1,0,2,1,9,5,7800
0.788732,7,3828,1,6,2,0.02,1,0,2,1,0,0,7800
0.788732,15,3222,3,5,2,0.0176,1,0,0,2,7,8,7800
0.788732,26,1156,3,3,2,0.008312,1,1,1,0,2,1,7850
0.788732,13,1833,1,6,2,0.00794,1,0,0,1,7,10,7900
0.788732,13,1714,3,6,2,0.022015,1,0,2,1,9,1,7950
0.788732,7,3550,1,6,2,0.0272,1,0,2,1,9,4,7975
0.788732,7,3550,1,6,2,0.0272,1,0,2,1,9,4,7975
0.788732,36,2350,1,5,2,0.0134,1,0,0,2,0,4,7988
0.788732,7,3962,1,5,2,0.013987,1,0,0,2,0,8,7990
0.788732,7,3962,1,5,2,0.013987,1,0,0,2,0,8,7990
0.788732,7,3550,3,6,2,0.023853,1,0,0,1,9,1,7990
0.788732,36,3168,1,3,2,0.009295,1,0,1,0,0,0,7995
0.788732,13,2818,3,6,2,0.017,1,0,2,2,3,11,7995
0.788732,5,2624,4,5,2,0.0095,1,0,1,1,8,8,7995
0.788732,19,2292,3,6,2,0.011669,1,1,0,1,0,9,7995
0.788732,19,2284,1,6,2,0.012764,1,0,0,2,0,0,7995
0.788732,10,982,1,6,2,0.001127,1,0,2,1,8,9,7995
0.788732,4,4231,3,5,2,1.6e-05,1,1,0,0,0,5,7999
0.788732,29,2299,1,5,2,0.010483,1,0,1,2,8,1,7999
0.788732,36,4043,3,6,2,0.0186,1,0,2,1,9,10,8000
0.788732,7,3528,1,6,2,0.019477,1,0,0,1,9,4,8000
0.788732,36,3429,2,6,2,0.02695,1,0,0,1,0,9,8000
0.788732,37,2448,1,3,0,0.014476,1,1,1,2,8,5,8000
0.788732,13,1930,3,6,0,0.0139,4,0,0,1,9,9,8000
0.788732,13,1930,3,6,0,0.0139,4,0,0,1,9,9,8000
0.788732,13,1641,3,6,2,0.014754,1,0,0,1,0,10,8000
0.788732,13,1641,3,6,2,0.014754,1,0,0,1,0,10,8000
0.788732,34,2087,3,3,2,0.013,1,1,0,2,11,1,8000
0.788732,10,982,3,6,2,0.0152,1,0,2,2,8,8,8000
0.788732,36,3458,3,5,2,0.011749,1,0,1,1,10,9,8200
0.788732,13,1407,3,6,2,0.017462,1,0,2,1,9,10,8200
0.788732,13,1653,1,6,2,0.0179,1,0,0,1,0,9,8250
0.788732,13,1714,1,6,2,0.006642,1,0,2,1,7,0,8493
0.788732,15,3221,3,5,2,0.018192,1,0,0,1,9,5,8495
0.788732,36,2344,1,5,2,0.0133,1,0,0,2,0,10,8495
0.788732,13,1739,3,6,2,0.0165,1,0,0,1,7,0,8495
0.788732,36,912,0,3,2,0.007843,1,0,1,2,3,1,8499
0.788732,14,3460,3,6,2,0.0153,1,0,0,1,7,8,8500
0.788732,21,3298,1,5,3,0.0134,1,0,0,2,0,0,8500
0.788732,21,2330,3,6,2,0.0253,1,0,0,1,0,5,8500
0.788732,13,1714,3,6,2,0.0132,1,0,0,1,9,5,8500
0.788732,24,1080,0,5,2,0.009012,1,0,1,2,3,9,8500
0.788732,36,630,3,5,2,0.00651,1,0,1,1,8,9,8500
0.788732,31,88,2,5,0,0.032415,1,0,2,1,9,8,8500
0.788732,36,2346,1,5,2,0.0188,1,0,1,1,0,11,8500
0.788732,7,1697,3,6,0,0.02182,1,0,2,1,10,10,8500
0.788732,10,1321,3,6,2,0.0159,1,0,0,2,9,9,8500
0.788732,34,2927,3,3,2,0.012323,1,0,0,2,11,9,8700
0.788732,7,3528,1,6,2,0.0235,1,0,2,1,7,10,8750
0.788732,34,2908,1,3,2,0.0092,1,1,0,0,0,9,8750
0.788732,23,2738,1,3,2,0.00807,1,0,2,0,2,9,8750
0.788732,21,3288,1,5,3,0.0095,1,0,1,2,0,4,8799
0.788732,36,300,1,5,2,0.0183,1,0,2,0,0,2,8900
0.788732,28,3908,3,6,2,0.01503,1,0,2,1,7,5,8900
0.788732,24,723,0,4,0,0.014,1,0,2,2,8,5,8905
0.788732,36,3168,1,3,2,0.012,1,0,0,2,0,0,8950
0.788732,28,269,3,5,2,0.009773,1,0,2,0,2,3,8990
0.788732,28,269,3,5,2,0.009773,1,0,2,0,2,3,8990
0.788732,7,3828,1,6,2,0.013374,1,0,2,1,0,1,8995
0.788732,36,3168,1,5,2,0.012154,1,0,0,0,0,0,8995
0.788732,19,2578,3,3,0,0.0131,1,0,0,2,0,10,8995
0.788732,4,4229,1,5,2,0.009299,1,1,0,1,0,5,8995
0.788732,7,4151,1,5,2,0.005505,1,0,1,1,0,1,8999
0.788732,13,3143,1,3,2,0.015313,1,0,2,2,7,10,8999
0.788732,36,2344,1,5,2,0.015848,1,0,0,1,0,10,8999
0.788732,21,3288,1,5,3,0.0095,1,0,1,2,0,4,8999
0.788732,21,2301,1,5,2,0.014813,1,0,2,2,8,0,8999
0.788732,21,2301,1,5,2,0.014813,1,0,2,2,8,0,8999
0.788732,13,1464,1,6,2,0.0124,1,0,1,0,10,10,8999
0.788732,13,1410,1,6,2,0.0165,1,0,2,1,10,10,8999
0.788732,34,666,3,3,2,0.0104,5,0,0,2,9,1,8999
0.788732,31,10,3,6,2,0.0088,1,0,0,1,7,1,9000
0.788732,13,1722,3,6,2,0.015551,1,0,0,1,9,2,9000
0.788732,31,125,3,6,2,0.0161,1,0,0,1,9,1,9000
0.788732,31,14,3,6,2,0.0154,1,0,0,1,9,9,9000
0.788732,36,630,0,5,2,0.0029,1,0,1,1,8,9,9200
0.788732,37,2313,1,3,2,0.005552,1,0,1,0,4,5,9250
0.788732,0,3274,5,3,2,0.012394,5,1,1,2,3,0,9300
0.788732,28,3902,1,6,2,0.020095,1,0,2,1,7,5,9399
0.788732,31,34,3,6,2,0.016893,1,0,2,2,7,1,9400
0.788732,36,4058,3,6,2,0.0188,1,0,0,1,9,2,9450
0.788732,36,4043,3,6,2,0.02403,1,0,2,1,9,10,9500
0.788732,36,300,1,5,2,0.01883,1,0,0,1,11,5,9500
0.788732,14,4350,3,6,2,0.0143,2,0,0,1,0,0,9500
0.788732,36,4070,3,6,2,0.0213,1,0,2,1,9,1,9500
0.788732,22,3946,1,6,2,0.00782,1,0,2,1,8,2,9500
0.788732,7,3550,3,6,2,0.022099,1,0,0,1,9,3,9500
0.788732,14,3494,1,6,2,0.0129,2,0,0,1,7,9,9500
0.788732,23,2850,0,3,2,0.007,1,0,2,0,2,4,9500
0.788732,3,467,3,1,2,0.0147,4,0,0,1,8,5,9500
0.788732,31,90,3,6,2,0.0095,1,0,0,1,7,1,9500
0.788732,8,174,1,6,2,6e-06,1,0,0,1,8,9,9795
0.788732,18,4290,1,6,2,0.0108,1,0,2,1,8,10,9800
0.788732,31,10,3,6,2,0.0153,1,0,0,1,7,5,9800
0.788732,36,3184,1,3,2,0.0098,1,0,1,2,0,9,9800
0.788732,13,1953,3,6,2,0.012961,1,0,0,1,7,11,9800
0.788732,7,2789,3,6,2,0.008982,4,0,1,2,3,8,9850
0.788732,19,4207,1,5,2,0.0158,1,1,0,1,0,9,9900
0.788732,14,2511,0,6,2,0.014,1,0,2,1,9,10,9900
0.788732,13,1714,0,6,2,0.0097,1,0,0,1,9,8,9950
0.788732,8,4148,1,5,2,0.009778,1,0,1,1,5,10,9950
0.788732,13,1781,1,6,2,0.0076,1,0,2,1,7,10,9950
0.788732,36,4043,1,6,2,0.029604,1,0,0,1,7,8,9977
0.788732,36,3168,3,5,2,0.008336,1,0,0,1,0,9,9985
0.788732,19,1114,1,6,2,0.014319,1,0,0,1,0,10,9995
0.788732,4,155,1,5,2,0.012195,1,0,2,2,2,8,9995
0.788732,31,10,1,6,2,0.014997,1,0,0,1,7,10,9995
0.788732,31,10,1,6,2,0.014997,1,0,0,1,7,10,9995
0.788732,31,10,1,6,2,0.014997,1,0,0,1,7,10,9995
0.788732,7,3550,1,6,2,0.017182,1,0,2,1,7,0,9995
0.788732,13,2846,3,5,2,0.0101,1,0,2,1,3,5,9995
0.788732,21,2308,1,5,2,0.0102,1,0,0,2,8,8,9995
0.788732,36,638,1,5,2,0.007382,1,0,1,1,8,9,9995
0.788732,21,3288,3,5,2,0.012169,1,0,2,2,0,9,10000
0.788732,31,10,3,6,2,0.016623,1,0,2,1,7,1,10300
0.788732,29,3641,3,3,2,0.004734,1,1,1,0,2,9,10499
0.788732,13,2818,1,6,2,0.012504,1,0,2,2,2,8,10500
0.788732,21,2307,3,5,2,0.008912,1,0,1,2,8,5,10500
0.788732,13,1714,3,6,2,0.018987,1,0,0,1,9,2,10500
0.788732,38,4094,1,4,2,0.0146,1,0,0,1,11,0,10500
0.788732,31,27,3,6,2,0.015664,1,0,2,1,9,6,10500
0.788732,31,27,3,6,2,0.015664,1,0,2,1,9,6,10500
0.788732,23,2850,1,3,2,0.00592,1,0,2,0,2,4,10600
0.788732,7,3828,0,6,2,0.013672,1,0,0,0,0,0,10699
0.788732,28,2124,3,5,2,0.018,1,0,0,1,9,8,10888
0.788732,36,3175,3,3,2,0.011088,1,0,0,2,0,9,10888
0.788732,26,1146,1,3,2,0.005149,1,1,1,0,2,1,10893
0.788732,21,2330,1,6,2,0.0197,1,0,0,1,0,1,10900
0.788732,10,1312,1,5,2,0.0106,1,0,0,2,9,10,10900
0.788732,14,3494,3,6,2,0.01061,1,0,2,1,9,4,10900
0.788732,8,4148,1,5,2,0.009798,1,0,1,1,5,10,10950
0.788732,13,1833,1,6,2,0.011645,1,0,2,1,9,8,10988
0.788732,7,3550,1,6,2,0.01298,1,0,2,1,7,10,10990
0.788732,36,300,1,5,2,0.015633,1,0,2,2,0,5,10995
0.788732,7,3558,1,6,2,0.019341,1,0,2,1,7,10,10995
0.788732,7,626,3,6,2,0.0189,1,0,1,1,7,8,10995
0.788732,8,4148,1,5,2,0.009104,1,0,0,1,5,10,10999
0.788732,21,2441,1,5,2,0.016386,1,0,2,3,8,1,10999
0.788732,14,1543,1,6,2,0.01193,1,0,0,1,0,8,10999
0.788732,36,3797,3,5,2,0.0292,1,0,2,1,7,1,11000
0.788732,32,3704,2,6,2,0.0077,1,0,0,1,0,8,11000
0.788732,36,4047,1,6,2,0.01508,1,0,2,1,9,0,11500
0.788732,13,1959,3,6,0,0.0132,1,0,2,1,9,10,11500
0.788732,13,1732,3,6,2,0.011408,1,0,2,1,9,5,11600
0.788732,36,3168,1,3,2,0.009212,1,0,0,1,0,3,11800
0.788732,24,773,1,5,2,0.0102,1,1,2,0,2,0,11950
0.788732,13,1714,3,6,2,0.012844,4,0,0,1,9,8,11995
0.788732,28,3908,1,6,2,0.014665,1,0,0,1,9,1,11995
0.788732,36,3797,3,5,2,0.0105,1,0,2,1,9,1,12000
0.788732,7,3528,1,6,2,0.0098,1,0,2,1,9,9,12000
0.788732,4,403,1,6,2,0.007153,1,0,2,1,8,9,12000
0.788732,36,4059,3,6,2,0.0123,1,0,2,1,9,10,12000
0.788732,22,2683,1,6,2,0.01395,1,0,0,1,9,9,12000
0.788732,13,1935,3,6,0,0.01802,1,0,0,1,9,8,12000
0.788732,13,1461,1,6,2,0.0121,1,0,2,1,10,1,12000
0.788732,36,4043,1,6,2,0.015,1,0,2,1,9,5,12300
0.788732,4,4373,3,5,2,0.012493,1,0,2,0,3,0,12495
0.788732,4,198,3,5,2,0.006742,1,0,2,0,2,9,12500
0.788732,19,4207,1,5,2,0.0113,1,0,0,2,0,9,12500
0.788732,21,3287,0,5,2,0.00765,1,1,0,1,0,1,12500
0.788732,28,268,3,5,2,0.0052,1,0,2,0,2,8,12500
0.788732,23,2736,1,3,2,0.003096,1,1,2,3,2,10,12800
0.788732,13,2834,3,6,2,0.00748,1,0,2,2,3,0,12900
0.788732,8,169,1,5,2,0.009127,1,0,2,1,8,0,12990
0.788732,7,3567,1,6,0,0.0242,1,0,0,1,7,1,12994
0.788732,13,3774,1,6,0,0.020993,1,0,0,1,9,5,12995
0.788732,13,3774,1,6,0,0.020993,1,0,0,1,9,5,12995
0.788732,13,1776,3,6,2,0.021411,1,0,0,1,9,2,12995
0.788732,13,1760,1,6,2,0.008722,1,0,2,1,9,1,12995
0.788732,7,3528,3,5,0,0.020178,1,0,0,1,7,2,13000
0.788732,13,1714,3,6,2,0.0146,1,0,2,2,9,1,13000
0.788732,23,2738,0,3,2,0.003,1,0,2,0,2,8,13000
0.788732,13,1951,3,6,0,0.018,1,0,0,1,9,0,13000
0.788732,36,3797,3,5,2,0.027,1,1,0,1,9,5,13500
0.788732,13,2818,1,6,2,0.004,4,1,2,2,2,0,13500
0.788732,36,4068,1,6,2,0.0234,1,0,0,1,9,5,13500
0.788732,13,1913,0,0,2,0.0193,1,0,0,1,9,10,13800
0.788732,31,88,1,6,2,0.013827,1,0,0,1,9,1,13900
0.788732,14,3498,1,6,0,0.020222,1,0,0,1,7,10,13950
0.788732,13,1930,1,5,0,0.00968,1,0,2,1,9,10,13975
0.788732,13,1920,1,6,0,0.021248,1,0,0,1,9,10,13999
0.788732,24,680,0,5,2,0.004,1,0,2,0,2,9,14000
0.788732,19,4175,0,5,2,0.0072,1,0,0,2,0,8,14000
0.788732,13,1973,1,6,0,0.011834,1,0,0,1,9,10,14500
0.788732,13,1935,1,6,0,0.011723,1,0,0,1,9,10,14500
0.788732,13,1465,1,6,0,0.01375,1,0,2,1,10,10,14500
0.788732,13,1959,3,6,0,0.0238,1,0,0,1,9,10,14800
0.788732,36,3797,3,5,2,0.027505,1,0,0,1,9,8,14900
0.788732,31,88,3,5,0,0.0278,1,0,1,1,9,1,14900
0.788732,22,2683,1,6,2,0.01005,1,0,0,1,7,0,14900
0.788732,22,2683,1,6,2,0.01005,1,0,0,1,7,0,14900
0.788732,22,2682,1,6,2,0.01003,1,0,0,1,7,0,14900
0.788732,36,4059,1,6,2,0.010662,1,0,2,1,9,8,14999
0.788732,13,1985,3,6,0,0.02,1,0,2,1,9,8,15000
0.788732,13,1971,3,6,0,0.018358,1,0,2,1,9,10,15000
0.788732,31,88,3,6,2,0.014,2,0,0,1,9,9,15000
0.788732,13,2834,1,6,2,0.0053,1,0,2,2,3,11,15000
0.788732,13,1959,3,6,0,0.0145,1,0,0,1,9,10,15000
0.788732,31,1345,1,5,0,0.019126,1,0,2,1,9,10,15000
0.788732,28,2124,1,5,2,0.011107,1,0,0,2,7,0,15977
0.788732,36,4043,0,6,2,0.013104,1,0,2,1,9,0,15995
0.788732,36,3797,1,3,2,0.016824,1,0,0,2,7,5,15995
0.788732,31,88,1,6,2,0.021058,1,0,0,1,7,10,15995
0.788732,31,10,1,6,2,0.008903,1,0,2,1,9,9,15995
0.788732,13,1894,0,6,0,0.021129,4,0,0,1,9,10,15999
0.788732,14,3481,1,6,2,0.009656,1,0,0,1,7,4,15999
0.788732,36,3797,1,5,2,0.02115,1,0,0,2,7,10,16000
0.788732,13,1985,3,6,0,0.016686,1,0,2,1,9,10,16000
0.788732,13,1985,3,6,0,0.016372,1,0,2,1,9,10,16000
0.788732,13,1767,1,6,0,0.0143,1,0,0,1,9,5,16000
0.788732,31,42,1,6,2,0.0083,1,0,0,1,7,2,16000
0.788732,13,938,3,6,2,0.0135,1,0,2,1,9,10,16200
0.788732,31,240,3,5,0,0.023365,1,1,0,1,9,10,16500
0.788732,13,2832,0,6,2,0.0013,1,0,2,0,3,8,16500
0.788732,36,4065,1,6,2,0.009267,1,0,0,1,9,3,16990
0.788732,36,4065,1,6,2,0.009267,1,0,0,1,9,3,16990
0.788732,19,4193,1,5,2,0.009979,1,0,0,0,0,10,16995
0.788732,13,3775,1,6,0,0.018242,1,0,2,1,9,10,16999
0.788732,31,88,3,5,2,0.0088,1,0,0,1,7,5,17000
0.788732,13,1959,0,6,0,0.0117,1,0,0,1,9,10,17000
0.788732,13,3772,1,6,0,0.020941,1,0,0,1,9,10,17895
0.788732,7,3751,1,6,2,0.00444,1,0,0,1,0,3,17900
0.788732,13,3158,1,5,2,0.0072,1,0,0,2,9,8,17900
0.788732,13,1913,1,6,0,0.0115,4,0,0,1,9,8,17995
0.788732,7,3528,3,6,2,0.0198,1,0,0,1,9,8,18000
0.788732,13,1971,2,6,0,0.015,1,0,2,1,1,0,18000
0.788732,4,2650,1,0,2,0.008295,1,0,2,2,8,9,18500
0.788732,13,1814,1,6,0,0.00955,1,0,2,1,9,10,18500
0.788732,7,3559,3,6,0,0.02111,1,0,0,1,9,0,18500
0.788732,22,2683,1,6,2,0.01005,1,0,0,1,7,0,18500
0.788732,13,1918,1,6,0,0.0222,1,0,0,1,9,8,18500
0.788732,10,976,0,6,2,0.003186,1,0,2,1,8,8,18500
0.788732,14,848,3,6,2,0.015564,1,0,2,1,9,10,18500
0.788732,7,3528,1,6,2,0.0183,1,0,0,1,9,10,18900
0.788732,31,88,1,5,0,0.01457,1,0,0,1,7,10,18900
