year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price
0.690141,buick,m-regal,,'6cylinders',gas,0.0096,1,automatic,0.333,full-size,sedan,white,1234
0.690141,toyota,m-camry,,'4cylinders',gas,0.020001,1,automatic,0.333,full-size,sedan,brown,1450
0.690141,ford,m-taurus,0.4,'4 cylinders',gas,0.015016,1,automatic,0.333,compact,sedan,custom,1500
0.690141,toyota,m-solara,0.6,'6 cylinders',gas,0.02,1,automatic,0.333,compact,coupe,grey,1500
0.690141,lincoln,m-navigator,0.4,'8 cylinders',gas,0.012,1,automatic,1,sub-compact,SUV,orange,1500
0.690141,honda,m-civic,0.4,'4 cylinders',gas,0.02,0,manual,0.333,compact,sedan,black,1500
0.690141,honda,m-accord,0.2,'4 cylinders',gas,0.016,1,automatic,0.333,mid-size,coupe,green,1500
0.690141,ram,m-2500,0.2,'8 cylinders',gas,0.01,1,automatic,0.667,full-size,truck,green,1500
0.690141,ram,m-1500,0.4,'8 cylinders',gas,0.0273,1,automatic,0.667,full-size,sedan,grey,1500
0.690141,ram,m-1500,0.2,'8 cylinders',gas,0.026,1,automatic,1,full-size,pickup,green,1500
0.690141,pontiac,'m-grand am gt',0.4,'6 cylinders',gas,0.01829,1,automatic,0.667,mid-size,coupe,black,1595
0.690141,chrysler,'m-town & country',0.2,'6 cylinders',gas,0.022132,1,automatic,0.333,full-size,van,custom,1600
0.690141,ford,'m-escort lx',0.4,'4 cylinders',gas,0.0111,1,automatic,0.333,sub-compact,sedan,green,1600
0.690141,ford,m-taurus,0.6,'6 cylinders',gas,0.0099,1,automatic,0.333,mid-size,sedan,black,1700
0.690141,infiniti,m-g20,0.4,'4 cylinders',gas,0.013,0,automatic,0.333,compact,sedan,grey,1800
0.690141,acura,m-tl,0.2,'6 cylinders',gas,0.0208,1,automatic,0.667,full-size,sedan,green,2000
0.690141,chevrolet,m-silverado,0.2,'8 cylinders',gas,0.0003,1,automatic,1,full-size,truck,custom,2000
0.690141,ford,m-expedition,0.4,'8 cylinders',gas,0.026843,1,automatic,1,full-size,SUV,silver,2000
0.690141,ford,'m-mustang v6',0.4,'6 cylinders',gas,0.0127,1,manual,0.333,full-size,coupe,red,2000
0.690141,ford,'m-contour cse',0.2,'4 cylinders',gas,0.018816,1,automatic,0.333,compact,sedan,silver,2000
0.690141,mazda,'m-626 lx',0.6,'4 cylinders',gas,0.0216,1,manual,0.333,mid-size,sedan,white,2000
0.690141,toyota,m-camry,0.4,'4 cylinders',gas,0.0175,1,automatic,0.333,mid-size,sedan,red,2100
0.690141,toyota,m-sienna,0.4,'6 cylinders',gas,0.0188,1,automatic,0.333,mid-size,mini-van,white,2200
0.690141,toyota,m-corolla,0.2,'4 cylinders',gas,0.01182,0,automatic,0.333,compact,sedan,red,2200
0.690141,jeep,'m-grand cherokee laredo 4x4',0.6,'6 cylinders',gas,0.015394,1,automatic,1,mid-size,SUV,black,2200
0.690141,toyota,m-corolla,0.4,'4 cylinders',gas,0.013266,1,automatic,0.333,compact,sedan,green,2490
0.690141,buick,'m-century custom',0.2,'6 cylinders',gas,0.012967,1,automatic,0.333,mid-size,sedan,brown,2495
0.690141,ford,m-f-250,0.2,'10 cylinders',gas,0.0115,1,automatic,1,full-size,pickup,red,2500
0.690141,ford,m-expedition,0.4,'8 cylinders',gas,0.00002,1,automatic,1,full-size,SUV,green,2500
0.690141,ford,m-expedition,0.4,'8 cylinders',diesel,0.02,1,automatic,0.667,full-size,SUV,black,2500
0.690141,honda,m-civic,0.2,'4 cylinders',gas,0.0227,1,manual,0.333,compact,coupe,red,2500
0.690141,ram,m-1500,0.4,'8 cylinders',gas,0.01539,1,automatic,1,full-size,pickup,black,2500
0.690141,gmc,'m-yukon sle',0.2,'8 cylinders',gas,0.02,1,automatic,1,full-size,SUV,white,2500
0.690141,gmc,'m-savana 3500',0.4,'8 cylinders',gas,0.022124,1,automatic,0.667,full-size,van,white,2500
0.690141,chevrolet,m-tahoe,0.2,'8 cylinders',gas,0.02,1,automatic,0.667,full-size,SUV,blue,2599
0.690141,mercedes-benz,'m-benz e320',0.4,'6 cylinders',gas,0.02375,1,automatic,0.667,full-size,sedan,black,2599
0.690141,chrysler,'m-concorde lx',0.4,'6 cylinders',gas,0.0124,1,automatic,0.333,full-size,sedan,grey,2695
0.690141,chrysler,m-300m,0.4,'6 cylinders',gas,0.007143,1,automatic,0.333,mid-size,sedan,green,2699
0.690141,bmw,m-540,0.4,'6 cylinders',gas,0.019,1,automatic,0.667,mid-size,sedan,silver,2700
0.690141,cadillac,m-deville,0.6,'8 cylinders',gas,0.0124,1,automatic,0.333,full-size,sedan,white,2750
0.690141,honda,m-cr-v,0.4,'4 cylinders',gas,0.013489,1,automatic,1,full-size,SUV,white,2750
0.690141,dodge,'m-dakota sport',0.4,'6 cylinders',gas,0.0153,1,manual,0.667,mid-size,truck,white,2750
0.690141,cadillac,m-deville,0.4,'8 cylinders',gas,0.0055,1,automatic,0.333,full-size,sedan,grey,2800
0.690141,honda,m-cr-v,0.4,'4 cylinders',gas,0.029948,1,manual,1,compact,hatchback,white,2800
0.690141,toyota,m-4runner,0.4,'6 cylinders',gas,0.029705,1,automatic,0.667,full-size,SUV,silver,2800
0.690141,ford,'m-e350 van',0.4,'8 cylinders',gas,0.0124,1,automatic,0.667,full-size,van,white,2800
0.690141,honda,'m-accord se',0.2,'4 cylinders',gas,0.017565,0,automatic,0.333,full-size,sedan,black,2800
0.690141,honda,'m-accord lx',0.4,'4 cylinders',gas,0.013451,1,automatic,0.333,compact,sedan,white,2800
0.690141,toyota,'m-sienna le',0.6,'6 cylinders',gas,0.0117,1,automatic,0.333,full-size,mini-van,green,2900
0.690141,chevrolet,m-blazer,0.4,'6 cylinders',gas,0.0188,1,automatic,1,full-size,SUV,custom,2988
0.690141,ford,m-explorer,0.4,'8 cylinders',gas,0.0145,1,automatic,1,mid-size,SUV,grey,3000
0.690141,gmc,'m-yukon denali sport',0.2,'8 cylinders',gas,0.0232,1,automatic,1,mid-size,SUV,silver,3000
0.690141,chrysler,'m-town & country lxi',0.4,'6 cylinders',gas,0.0187,1,automatic,0.333,mid-size,mini-van,brown,3000
0.690141,ford,'m-ranger xlt 4x4',0.4,'6 cylinders',gas,0.0115,1,automatic,1,mid-size,truck,black,3000
0.690141,toyota,m-corolla,0.6,'4 cylinders',gas,0.0219,1,manual,0.333,compact,sedan,white,3100
0.690141,honda,m-civic,0.4,'4 cylinders',gas,0.0162,1,automatic,0.333,compact,coupe,red,3200
0.690141,ford,m-f-150,0.2,'8 cylinders',gas,0.0175,1,automatic,0.333,full-size,truck,brown,3400
0.690141,ford,'m-f-150 ac',0.4,'6 cylinders',gas,0.0233,1,manual,0.333,full-size,pickup,orange,3400
0.690141,ford,'m-ranger xlt',,'6cylinders',gas,0.02267,1,automatic,0.667,mid-size,truck,white,3450
0.690141,nissan,m-altima,0.6,'4 cylinders',gas,0.0163,1,automatic,0.333,compact,sedan,red,3498
0.690141,dodge,m-durango,0.4,'8 cylinders',gas,0.015,1,automatic,1,mid-size,SUV,red,3500
0.690141,jeep,m-cherokee,0.2,'6 cylinders',gas,0.015,1,automatic,1,full-size,offroad,purple,3500
0.690141,chevrolet,'m-tahoe lt',0.2,'8 cylinders',gas,0.0169,1,automatic,1,mid-size,SUV,black,3500
0.690141,ford,'m-crown victoria lx special',0.6,'8 cylinders',gas,0.0081,1,automatic,0.667,full-size,sedan,white,3500
0.690141,toyota,'m-camry le',0.2,'4 cylinders',gas,0.0233,1,automatic,0.333,full-size,sedan,white,3500
0.690141,chevrolet,m-malibu,0.6,'6 cylinders',gas,0.006877,1,automatic,0.333,mid-size,sedan,silver,3600
0.690141,ford,'m-ranger xlt',0.4,'6 cylinders',gas,0.018811,1,automatic,0.667,mid-size,pickup,white,3650
0.690141,nissan,'m-quest se',0.6,'6 cylinders',gas,0.0083,1,automatic,0.333,full-size,mini-van,red,3795
0.690141,lexus,m-gs400,0.4,'8 cylinders',gas,0.01797,1,automatic,0.667,mid-size,sedan,black,3800
0.690141,jeep,m-cherokee,0.6,'6 cylinders',gas,0.018185,1,automatic,0.333,full-size,SUV,green,3800
0.690141,jeep,'m-wrangler sport',0.4,'6 cylinders',gas,0.0086,1,automatic,1,compact,offroad,white,3800
0.690141,bmw,'m-5 series 528i',0.4,'6 cylinders',gas,0.011,1,automatic,0.667,full-size,sedan,blue,3800
0.690141,acura,m-slx,0.6,'6 cylinders',gas,0.0165,1,automatic,1,full-size,SUV,black,3850
0.690141,ram,m-2500,0.4,'8 cylinders',gas,0.0171,1,automatic,1,full-size,pickup,red,3900
0.690141,chevrolet,'m-venture ls 4dr extend',,'6cylinders',gas,0.0051,1,automatic,0.333,full-size,mini-van,red,3990
0.690141,ford,m-e150,0.4,'8 cylinders',gas,0.01206,1,automatic,0.667,full-size,van,black,3995
0.690141,ford,m-e150,0.4,'8 cylinders',gas,0.01206,1,automatic,0.667,full-size,van,black,3995
0.690141,chevrolet,'m-malibu ls',0.4,'6 cylinders',gas,0.007949,1,automatic,0.333,mid-size,sedan,silver,3995
0.690141,jeep,'m-grand cherokee',0.4,'6 cylinders',gas,0.021372,1,automatic,1,full-size,SUV,grey,3997
0.690141,lexus,m-rx300,0.4,'6 cylinders',gas,0.0104,1,automatic,1,mid-size,SUV,silver,4000
0.690141,ford,m-f-150,0.4,'8 cylinders',gas,0.01624,1,automatic,1,full-size,truck,red,4000
0.690141,bmw,m-328i,0.4,'6 cylinders',gas,0.02,1,manual,0.667,mid-size,sedan,white,4000
0.690141,bmw,m-323i,0.4,'6 cylinders',gas,0.0122,1,automatic,0.667,mid-size,convertible,white,4000
0.690141,chevrolet,'m-silverado 2500',0.4,'8 cylinders',gas,0.0171,1,automatic,1,full-size,pickup,white,4000
0.690141,ford,m-f-150,0.6,'6 cylinders',gas,0.0148,1,manual,0.667,mid-size,pickup,white,4200
0.690141,ford,m-explorer,0.6,'6 cylinders',gas,0.011257,1,automatic,1,mid-size,SUV,blue,4250
0.690141,honda,m-crv,0.4,'4 cylinders',gas,0.014,0,automatic,0.333,mid-size,SUV,white,4250
0.690141,jeep,'m-grand cherokee',0.4,'6 cylinders',gas,0.012838,1,automatic,1,full-size,SUV,brown,4300
0.690141,toyota,m-4runner,0.4,'6 cylinders',gas,0.0272,1,automatic,1,full-size,SUV,white,4500
0.690141,ram,m-1500,0.6,'8 cylinders',gas,0.008821,1,automatic,0.667,full-size,truck,red,4500
0.690141,mercedes-benz,'m-ml 320',0.4,'6 cylinders',gas,0.0178,1,automatic,1,full-size,SUV,red,4500
0.690141,bmw,'m-e39 540i',0.4,'8 cylinders',gas,0.025,1,manual,0.667,mid-size,sedan,black,4500
0.690141,honda,'m-accord ex',,'4cylinders',gas,0.019057,1,automatic,0.333,full-size,sedan,purple,4500
0.690141,toyota,m-camry,0.6,'6 cylinders',gas,0.00573,1,automatic,0.333,full-size,sedan,brown,4599
0.690141,ford,'m-f350 super duty',0.4,'8 cylinders',diesel,0,1,automatic,0.667,full-size,truck,white,4600
0.690141,lexus,'m-es300 sedan',0.4,'6 cylinders',gas,0.005243,1,automatic,0.333,full-size,sedan,grey,4700
0.690141,gmc,'m-yukon slt',0.6,'8 cylinders',gas,0.0195,1,automatic,0.667,mid-size,SUV,custom,4960
0.690141,chevrolet,m-suburban,0.4,'8 cylinders',gas,0.01969,1,automatic,1,full-size,SUV,yellow,4995
0.690141,cadillac,'m-seville sts',0.4,'8 cylinders',gas,0.015934,1,automatic,0.333,full-size,sedan,white,4995
0.690141,mercedes-benz,'m-slk230 kompressor',0.4,'4 cylinders',gas,0.0212,1,manual,0.667,compact,convertible,black,4999
0.690141,chevrolet,m-suburban,0.6,'8 cylinders',gas,0.02,1,automatic,1,full-size,other,grey,5000
0.690141,mercedes-benz,m-benz,0.6,'8 cylinders',gas,0.0175,1,automatic,0.667,compact,coupe,silver,5000
0.690141,gmc,'m-yukon denali',0.4,'8 cylinders',gas,0.0099,1,automatic,1,full-size,SUV,silver,5000
0.690141,toyota,'m-four runner',0.4,'6 cylinders',gas,0.022459,1,manual,1,mid-size,SUV,white,5000
0.690141,toyota,'m-4runner sr5',0.6,'6 cylinders',gas,0.0157,1,automatic,0.333,full-size,SUV,white,5000
0.690141,toyota,m-4runner,0.4,'6 cylinders',gas,0.0335,1,automatic,1,mid-size,SUV,red,5250
0.690141,gmc,m-yukon,0.4,'8 cylinders',gas,0.014,1,automatic,1,full-size,SUV,red,5500
0.690141,jeep,m-wrangler,0.4,'6 cylinders',gas,0.013,1,automatic,1,mid-size,truck,green,5500
0.690141,rover,'m-hse 4.6',0.6,'8 cylinders',gas,0.0149,1,automatic,1,full-size,SUV,silver,5500
0.690141,jeep,'m-grand cherokee',0.4,'6 cylinders',gas,0.0176,1,automatic,1,mid-size,SUV,brown,5500
0.690141,ford,m-f250,0.4,'8 cylinders',diesel,0.0258,1,automatic,1,full-size,pickup,white,5800
0.690141,toyota,m-4runner,0.6,'4 cylinders',gas,0.0168,1,automatic,0.667,full-size,truck,white,5800
0.690141,honda,m-prelude,0.2,'4 cylinders',gas,0.023438,1,manual,0.333,compact,coupe,red,5850
0.690141,toyota,'m-rav4 awd 5 speed',0.6,'4 cylinders',gas,0.017693,1,manual,1,mid-size,SUV,white,5950
0.690141,toyota,'m-rav4 awd 5 speed',0.6,'4 cylinders',gas,0.017693,1,manual,1,mid-size,SUV,white,5950
0.690141,chevrolet,'m-silverado 1500',0.4,'8 cylinders',gas,0.027298,1,automatic,1,full-size,truck,grey,5995
0.690141,gmc,m-safari,0.6,'6 cylinders',gas,0.0097,1,automatic,0.667,mid-size,mini-van,white,6000
0.690141,mazda,m-miata,0.4,'4 cylinders',gas,0.014891,1,manual,0.667,compact,convertible,white,6000
0.690141,ford,m-f-250,0.4,'8 cylinders',diesel,0.0273,1,automatic,0.667,full-size,pickup,blue,6000
0.690141,ford,'m-f350 diesel',0.4,'8 cylinders',diesel,0.0161,1,manual,0.667,full-size,truck,white,6000
0.690141,ford,m-mustang,,'8cylinders',gas,0.0133,0,manual,0.667,mid-size,coupe,yellow,6500
0.690141,ford,m-f800,0.4,'6 cylinders',diesel,0.0187,1,manual,0.667,full-size,truck,white,6500
0.690141,cadillac,m-deville,0.6,'8 cylinders',gas,0.0098,1,automatic,0.333,full-size,sedan,custom,6500
0.690141,ram,m-2500,0.4,'10 cylinders',gas,0.01385,1,automatic,0.667,full-size,pickup,white,6500
0.690141,ram,m-1500,0.4,'8 cylinders',gas,0.02,1,automatic,1,full-size,pickup,white,6500
0.690141,bmw,'m-e36 m3',0.6,'6 cylinders',gas,0.0176,1,automatic,0.667,mid-size,convertible,grey,6500
0.690141,ford,'m-powerstroke diesel 4x4',0.4,'8 cylinders',diesel,0.001,1,automatic,1,full-size,truck,red,6800
0.690141,ford,m-explorer,0.6,'6 cylinders',gas,0.000011,1,automatic,1,mid-size,SUV,white,6850
0.690141,chevrolet,m-silverado,0.4,'6 cylinders',gas,0.02,1,automatic,0.667,full-size,pickup,brown,6900
0.690141,toyota,'m-tacoma 4x4',0.4,'6 cylinders',gas,0.024055,0,manual,1,mid-size,pickup,red,6900
0.690141,mazda,'m-miata mx-5',0.6,'4 cylinders',gas,0.0135,1,manual,0.667,compact,convertible,green,6999
0.690141,ford,m-f-250,0.2,'8 cylinders',diesel,0.016856,1,automatic,1,full-size,pickup,black,7075
0.690141,jeep,m-wrangler,0.6,'4 cylinders',gas,0.0142,1,manual,1,full-size,offroad,green,7500
0.690141,mazda,m-mx-5,0.6,'4 cylinders',gas,0.0115,1,manual,0.667,compact,convertible,red,7500
0.690141,ford,m-f350,0.4,'8 cylinders',diesel,0.0297,1,manual,0.667,full-size,pickup,white,7500
0.690141,ford,m-f350,0.4,'8 cylinders',diesel,0.0075,1,automatic,0.667,full-size,truck,white,7500
0.690141,gmc,'m-sierra 2500',0.6,'8 cylinders',gas,0.0224,1,automatic,1,full-size,truck,blue,7500
0.690141,ford,'m-mustang svt cobra',0.4,'8 cylinders',gas,0.02,1,manual,0.667,compact,coupe,black,7500
0.690141,gmc,'m-k2500 suburban',0.6,'8 cylinders',diesel,0.033,1,automatic,1,full-size,SUV,black,7500
0.690141,ford,'m-f250 super duty',0.2,'8 cylinders',diesel,0.022275,1,automatic,1,full-size,truck,red,7500
0.690141,chevrolet,'m-silverado 1500',0.6,'8 cylinders',gas,0.011,1,automatic,1,full-size,pickup,brown,7600
0.690141,ford,m-f250,0.4,'10 cylinders',gas,0.011158,1,manual,1,full-size,truck,white,7812
0.690141,ford,'m-f250 super duty- v10',0.4,'10 cylinders',gas,0.022,1,automatic,0.667,full-size,truck,custom,7990
0.690141,lincoln,m-navigator,0.6,'8 cylinders',gas,0.015233,1,automatic,1,full-size,SUV,red,7995
0.690141,gmc,'m-sierra 1500 sle',0.6,'8 cylinders',gas,0.0189,1,automatic,1,full-size,pickup,green,7995
0.690141,mercedes-benz,m-benz,0.6,'4 cylinders',gas,0.0109,1,manual,0.667,compact,convertible,red,8000
0.690141,chevrolet,'m-venture van',0.6,'6 cylinders',gas,0.00153,1,automatic,0.333,full-size,mini-van,brown,8000
0.690141,ford,'m-mustang gt convertible',,'8cylinders',gas,0.0047,1,automatic,0.667,full-size,convertible,yellow,8000
0.690141,mitsubishi,'m-3000gt sl',0.6,'6 cylinders',gas,0.01556,1,automatic,0.333,sub-compact,coupe,red,8000
0.690141,jeep,m-wrangler,0.4,'4 cylinders',gas,0.0154,1,manual,1,mid-size,SUV,black,8500
0.690141,ford,m-mustang,0.6,'8 cylinders',gas,0.003653,1,automatic,0.667,mid-size,coupe,red,8500
0.690141,toyota,m-tacoma,0.4,'4 cylinders',gas,0.004346,1,automatic,0.333,compact,pickup,white,8750
0.690141,ford,'m-f-250 super duty',0.6,'8 cylinders',gas,0.009158,1,automatic,1,full-size,pickup,white,8800
0.690141,bmw,'m-740il e38',0.4,'8 cylinders',gas,0.0116,1,automatic,0.667,mid-size,sedan,silver,8800
0.690141,gmc,'m-sierra 1500',0.4,'8 cylinders',gas,0.017359,1,automatic,1,full-size,truck,silver,8950
0.690141,chevrolet,'m-tahoe sport',0.4,'8 cylinders',gas,0.0299,1,automatic,1,full-size,SUV,white,8995
0.690141,pontiac,'m-firebird trans am',0.6,'8 cylinders',gas,0.0172,1,automatic,0.667,mid-size,coupe,red,9000
0.690141,ford,'m-excursion xlt',0.4,'10 cylinders',gas,0.018,1,automatic,1,full-size,SUV,red,9000
0.690141,ram,m-3500,0.4,'8 cylinders',diesel,0.0159,1,automatic,0.667,full-size,pickup,red,9200
0.690141,chevrolet,m-k3500,0.4,'8 cylinders',gas,0.0176,1,automatic,1,full-size,pickup,white,9500
0.690141,ford,'m-f250 super duty',0.4,'8 cylinders',diesel,0.0343,1,automatic,1,full-size,truck,white,9800
0.690141,gmc,m-c7500,0.4,'6 cylinders',diesel,0.018859,1,manual,0.667,full-size,truck,white,9950
0.690141,gmc,m-c7500,0.4,'6 cylinders',diesel,0.018859,1,manual,0.667,full-size,truck,white,9950
0.690141,ford,m-f-250,0.4,'8 cylinders',diesel,0.0265,1,automatic,0.667,full-size,truck,white,9975
0.690141,chevrolet,'m-suburban 1500 4x4',0.4,'8 cylinders',gas,0.013791,1,automatic,1,full-size,SUV,white,9995
0.690141,jeep,'m-wrangler tj',0.4,'6 cylinders',gas,0.0212,1,manual,1,sub-compact,other,black,10500
0.690141,ford,'m-f350 dually',0.4,'8 cylinders',diesel,0.027055,1,manual,0.667,full-size,truck,blue,10500
0.690141,toyota,'m-4runner limited',0.6,'6 cylinders',gas,0.018285,1,automatic,1,mid-size,SUV,white,10995
0.690141,mercedes-benz,'m-slk-class slk 250',,'4cylinders',gas,0.004659,1,automatic,0.333,sub-compact,convertible,silver,10999
0.690141,toyota,m-tacoma,0.6,'4 cylinders',gas,0.007,0,automatic,1,mid-size,truck,black,11000
0.690141,chevrolet,m-tahoe,0.4,'8 cylinders',gas,0.0195,1,automatic,1,full-size,SUV,grey,11500
0.690141,ram,'m-deisel cummins 2500',0.4,'6 cylinders',diesel,0.01746,1,automatic,1,full-size,pickup,white,11500
0.690141,bmw,'m-z3 coupe',0.4,'6 cylinders',gas,0.016613,1,manual,0.667,compact,coupe,blue,11750
0.690141,toyota,m-tacoma,0.4,'4 cylinders',gas,0.016795,1,other,1,full-size,truck,white,11980
0.690141,ford,'m-f450 super duty',0.2,'8 cylinders',diesel,0.010052,1,manual,0.333,full-size,truck,white,12000
0.690141,ram,'m-cummins 2500 laramie',0.6,'6 cylinders',diesel,0.01883,1,automatic,1,full-size,pickup,white,12000
0.690141,mazda,'m-mx5 miata',0.6,'4 cylinders',gas,0.005525,1,manual,0.667,sub-compact,convertible,blue,12500
0.690141,chevrolet,'m-suburban 1500',0.6,'8 cylinders',gas,0.0156,1,automatic,1,full-size,SUV,red,12635
0.690141,ford,'m-f350 4x4',0.4,'8 cylinders',diesel,0.027988,1,automatic,1,full-size,truck,blue,12900
0.690141,jeep,m-wrangler,0.4,'6 cylinders',gas,0.006907,1,automatic,1,compact,offroad,red,13500
0.690141,chevrolet,m-corvette,0.6,'8 cylinders',gas,0.00905,1,manual,0.667,full-size,coupe,silver,13500
0.690141,porsche,m-911,0.6,'6 cylinders',gas,0.011,1,automatic,0.667,compact,coupe,silver,13500
0.690141,bmw,m-z3,0.6,'6 cylinders',gas,0.00318,1,manual,0.667,compact,convertible,grey,13600
0.690141,toyota,m-tacoma,0.6,'4 cylinders',gas,0.023,1,manual,1,mid-size,truck,white,14000
0.690141,bmw,'m-z3 m roadster',0.4,'6 cylinders',gas,0.00001,1,manual,0.667,mid-size,sedan,black,14500
0.690141,chevrolet,m-tahoe,0.6,'8 cylinders',gas,0.0195,1,automatic,1,mid-size,SUV,black,14700
0.690141,ford,'m-mustang cobra convertible',0.6,'8 cylinders',gas,0.005077,1,manual,0.667,compact,convertible,red,14995
0.690141,ford,m-f250,0.6,'8 cylinders',diesel,0.0253,1,automatic,1,full-size,pickup,black,15000
0.690141,chevrolet,m-corvette,0.6,'8 cylinders',gas,0.007483,1,manual,0.667,compact,coupe,custom,15000
0.690141,gmc,'m-sierra 2500',0.4,'8 cylinders',gas,0.01349,1,automatic,1,full-size,truck,grey,15000
0.690141,ford,'m-f-450 wrecker',0.6,'8 cylinders',diesel,0.022,1,manual,1,full-size,truck,white,15000
0.690141,ford,m-f250,0.6,'8 cylinders',diesel,0.02265,1,automatic,1,full-size,pickup,white,15795
0.690141,toyota,'m-land cruiser',0.6,'8 cylinders',gas,0.0236,1,automatic,1,full-size,SUV,green,15800
0.690141,chevrolet,m-tahoe,0.6,'8 cylinders',gas,0.0138,1,automatic,1,mid-size,SUV,grey,16500
0.690141,chevrolet,'m-express g1500',0.4,'6 cylinders',gas,0.00676,1,automatic,0.333,full-size,van,white,17500
0.690141,ford,'m-f450 super duty',0.6,'8 cylinders',diesel,0.0112,1,automatic,0.667,full-size,truck,white,17900
0.690141,chevrolet,m-corvette,0.6,'8 cylinders',gas,0.008651,1,manual,0.667,compact,coupe,black,18000
0.690141,ford,'m-f250 super duty lariat',0.6,'8 cylinders',diesel,0.02082,1,automatic,1,full-size,truck,white,18995
0.690141,ford,'m-mustang saleen',0.6,'8 cylinders',gas,0.00028,1,manual,0.667,mid-size,convertible,yellow,19000
0.690141,chevrolet,m-corvette,0.6,'8 cylinders',gas,0.007432,1,automatic,0.667,mid-size,hatchback,black,19500
0.690141,ford,m-f250,0.6,'8 cylinders',diesel,0.037,1,automatic,1,full-size,truck,white,20000
0.690141,porsche,'m-911 c4',0.6,'6 cylinders',gas,0.001007,1,manual,1,compact,coupe,custom,24800
0.690141,ford,'m-f350 super duty lariat',0.6,'8 cylinders',diesel,0.01115,1,manual,1,full-size,truck,white,25500
0.690141,ford,m-f350,0.4,'8 cylinders',diesel,0.012,1,automatic,0.667,full-size,pickup,white,26000
0.690141,ford,'m-super duty f-350 srw',0.6,'8 cylinders',diesel,0.013788,1,automatic,1,full-size,pickup,white,28900
0.690141,mercedes-benz,'m-sl500 convertible',,'8cylinders',gas,0.002117,1,automatic,0.667,compact,convertible,silver,43750
0.704225,saturn,m-sl,0.4,'4 cylinders',gas,0.02,1,automatic,0.333,mid-size,wagon,grey,795
0.704225,ford,'m-escort zx2',0.2,'4 cylinders',gas,0.025211,1,manual,0.333,compact,coupe,silver,895
0.704225,toyota,'m-camry ce sedan',0.6,'4 cylinders',gas,0.017504,1,automatic,0.333,mid-size,sedan,green,899
0.704225,toyota,'m-camry ce sedan',0.6,'4 cylinders',gas,0.017504,1,automatic,0.333,mid-size,sedan,green,899
0.704225,cadillac,'m-seville sls',0.2,'8 cylinders',gas,0.0095,1,automatic,0.333,full-size,sedan,white,950
0.704225,subaru,m-outback,0.4,'4 cylinders',gas,0.0297,1,automatic,1,mid-size,hatchback,green,1000
0.704225,jeep,'m-grand cherokee',0,'8 cylinders',gas,0.0117,1,automatic,1,full-size,hatchback,silver,1000
0.704225,subaru,m-legacy,0.2,'4 cylinders',gas,0.0185,1,automatic,1,full-size,hatchback,green,1200
0.704225,ford,m-f150,0.2,'8 cylinders',gas,0.022,1,automatic,1,full-size,pickup,blue,1200
0.704225,toyota,m-camry,0.2,'4 cylinders',gas,0.000012,1,automatic,0.333,full-size,sedan,white,1250
0.704225,mercedes-benz,m-s430,0.2,'8 cylinders',gas,0.0168,1,automatic,0.667,full-size,sedan,white,1300
0.704225,pontiac,'m-grand am',0.4,'4 cylinders',gas,0.0219,1,automatic,0.333,mid-size,sedan,blue,1400
0.704225,acura,m-tl,0.4,'6 cylinders',gas,0.020855,1,automatic,0.333,mid-size,sedan,black,1450
0.704225,mini,m-van,0.4,'6 cylinders',gas,0.0102,1,automatic,0.333,sub-compact,mini-van,green,1500
0.704225,buick,m-century,0.2,'6 cylinders',gas,0.02,1,automatic,0.333,mid-size,sedan,silver,1500
0.704225,bmw,m-528i,0.2,'6 cylinders',gas,0.0228,1,manual,0.667,mid-size,sedan,silver,1500
0.704225,ford,'m-windstar limited',0.2,'6 cylinders',gas,0.119589,1,automatic,0.333,mid-size,van,red,1500
0.704225,volkswagen,m-jetta,0.4,'4 cylinders',gas,0.0172,1,manual,0.333,mid-size,sedan,red,1695
0.704225,mazda,m-protege,0.4,'4 cylinders',gas,0.0142,1,automatic,0.333,mid-size,sedan,white,1700
0.704225,toyota,'m-sienna ce',0.4,'6 cylinders',gas,0.024,1,automatic,0.333,mid-size,mini-van,blue,1750
0.704225,chevrolet,m-suburban,0.4,'8 cylinders',gas,0.026,1,automatic,1,full-size,truck,custom,1800
0.704225,honda,m-civic,0.4,'4 cylinders',gas,0.0252,1,automatic,0.333,mid-size,sedan,silver,1800
0.704225,jeep,'m-grand cherokee limited',0.2,'8 cylinders',gas,0.01582,1,automatic,0.667,full-size,SUV,brown,1800
0.704225,chevrolet,m-venture,0.4,'6 cylinders',gas,0.1,1,automatic,0.333,mid-size,mini-van,grey,1895
0.704225,chevrolet,m-silverado,0.4,'6 cylinders',gas,0.0215,1,manual,1,full-size,pickup,black,1900
0.704225,volvo,m-s40,0.4,'4 cylinders',gas,0.0158,1,automatic,0.333,compact,sedan,red,1950
0.704225,toyota,m-camry,0.4,'4 cylinders',gas,0.018,1,automatic,0.333,mid-size,sedan,brown,1950
0.704225,dodge,m-neon,0.2,'4 cylinders',gas,0.009059,1,automatic,0.333,compact,other,blue,2000
0.704225,cadillac,m-escalade,0.2,'8 cylinders',gas,0.02,0,automatic,1,full-size,SUV,black,2000
0.704225,honda,m-crv,0.4,'4 cylinders',gas,0.022289,1,automatic,1,mid-size,SUV,blue,2000
